
[Name]
Line 1

[Data]
X [ m ], Y [ m ], Z [ m ], C8h10.Mass Fraction, Density [ kg m^-3 ], Mass Fraction Of Soot, Nuclei, Temperature [ K ], User Defined Memory 0, User Defined Memory 1, User Defined Memory 10, User Defined Memory 11, User Defined Memory 2, User Defined Memory 3, User Defined Memory 4, User Defined Memory 5, User Defined Memory 6, User Defined Memory 7, User Defined Memory 8, User Defined Memory 9, Velocity [ m s^-1 ]
1.00921867e-02, 0.00000000e+00, 0.00000000e+00, 7.38315359e-02, 5.86692035e-01, 7.43402030e-13, 8.42106900e-08, 6.14642395e+02, 7.10071054e-13, 8.31062579e-08, 5.09989562e-08, 3.73373720e+07, 0.00000000e+00, 0.00000000e+00, 1.83101609e-15, -1.83101609e-15, 3.91040754e-04, -3.91040754e-04, 5.43398606e-08, 3.34090333e-09, 1.99120087e+02
1.01914182e-02, 0.00000000e+00, 0.00000000e+00, 7.45979249e-02, 5.78496039e-01, 8.92788664e-13, 9.77293979e-08, 6.23679688e+02, 8.52746367e-13, 9.66097744e-08, 5.83075490e-08, 4.42153080e+07, 0.00000000e+00, 0.00000000e+00, 2.48306184e-15, -2.48306184e-15, 4.51183936e-04, -4.51183936e-04, 6.22897787e-08, 3.98222477e-09, 1.99735870e+02
1.02909952e-02, 0.00000000e+00, 0.00000000e+00, 7.54137337e-02, 5.70457816e-01, 1.05860806e-12, 1.11999221e-07, 6.32820801e+02, 1.01120045e-12, 1.10875874e-07, 6.58105890e-08, 5.17049920e+07, 0.00000000e+00, 0.00000000e+00, 3.28346668e-15, -3.28346668e-15, 5.13966137e-04, -5.13966137e-04, 7.04977268e-08, 4.68714534e-09, 2.00302475e+02
1.03909196e-02, 0.00000000e+00, 0.00000000e+00, 7.62659088e-02, 5.62557518e-01, 1.24027264e-12, 1.26847283e-07, 6.42085144e+02, 1.18488476e-12, 1.25731589e-07, 7.33862180e-08, 5.97491720e+07, 1.40129846e-45, 0.00000000e+00, 4.24012793e-15, -4.24012793e-15, 5.78681764e-04, -5.78681764e-04, 7.88393564e-08, 5.45314149e-09, 2.00802963e+02
1.04911905e-02, 0.00000000e+00, 0.00000000e+00, 7.71495104e-02, 5.54788053e-01, 1.43688143e-12, 1.42089604e-07, 6.51479980e+02, 1.37294928e-12, 1.40992597e-07, 8.09145249e-08, 6.82789920e+07, 1.54142831e-44, 0.00000000e+00, 5.35536920e-15, -5.35536920e-15, 6.44583197e-04, -6.44583197e-04, 8.71909691e-08, 6.27644914e-09, 2.01250366e+02
1.05918115e-02, 0.00000000e+00, 0.00000000e+00, 7.80800506e-02, 5.47180235e-01, 1.64722175e-12, 1.57534771e-07, 6.60973267e+02, 1.57424323e-12, 1.56466854e-07, 8.82864342e-08, 7.72191280e+07, 1.09301280e-43, 0.00000000e+00, 6.62585678e-15, -6.62585678e-15, 7.10757857e-04, -7.10757857e-04, 9.54371302e-08, 7.15070136e-09, 2.01653107e+02
1.06927827e-02, 0.00000000e+00, 0.00000000e+00, 7.90528357e-02, 5.39722919e-01, 1.86986147e-12, 1.72995044e-07, 6.70570923e+02, 1.78739846e-12, 1.71965368e-07, 9.53942276e-08, 8.64828720e+07, 7.56701171e-43, 0.00000000e+00, 8.04125477e-15, -8.04125477e-15, 7.76473782e-04, -7.76473782e-04, 1.03464494e-07, 8.07024936e-09, 2.02023087e+02
1.07941050e-02, 0.00000000e+00, 0.00000000e+00, 8.00563544e-02, 5.32392383e-01, 2.10321582e-12, 1.88293527e-07, 6.80296509e+02, 2.01089774e-12, 1.87309737e-07, 1.02140049e-07, 9.59786320e+07, 5.09091732e-42, 0.00000000e+00, 9.58511208e-15, -9.58511208e-15, 8.41113040e-04, -8.41113040e-04, 1.11169598e-07, 9.02953623e-09, 2.02362366e+02
1.08957794e-02, 0.00000000e+00, 0.00000000e+00, 8.11102986e-02, 5.25221169e-01, 2.34552547e-12, 2.03261806e-07, 6.90113525e+02, 2.24305470e-12, 2.02330185e-07, 1.08451275e-07, 1.05620792e+08, 3.29136983e-41, 0.00000000e+00, 1.12372075e-14, -1.12372075e-14, 9.03806707e-04, -9.03806707e-04, 1.18470567e-07, 1.00192823e-08, 2.02662476e+02
1.09978085e-02, 0.00000000e+00, 0.00000000e+00, 8.22298303e-02, 5.18231928e-01, 2.59492861e-12, 2.17746063e-07, 6.99986694e+02, 2.48208225e-12, 2.16871314e-07, 1.14269049e-07, 1.15324416e+08, 2.04038865e-40, 0.00000000e+00, 1.29733032e-14, -1.29733032e-14, 9.63749015e-04, -9.63749015e-04, 1.25298655e-07, 1.10296074e-08, 2.02923553e+02
1.11001926e-02, 0.00000000e+00, 0.00000000e+00, 8.34068358e-02, 5.11417925e-01, 2.84960250e-12, 2.31616866e-07, 7.09923218e+02, 2.72622658e-12, 2.30801874e-07, 1.19543785e-07, 1.25006032e+08, 1.21918572e-39, 0.00000000e+00, 1.47660475e-14, -1.47660475e-14, 1.02047878e-03, -1.02047878e-03, 1.31597176e-07, 1.20534018e-08, 2.03145477e+02
1.12029333e-02, 0.00000000e+00, 0.00000000e+00, 8.46511722e-02, 5.04800260e-01, 3.10770290e-12, 2.44762191e-07, 7.19898743e+02, 2.97371242e-12, 2.44008305e-07, 1.24249382e-07, 1.34593360e+08, 6.95872066e-39, 0.00000000e+00, 1.65881340e-14, -1.65881340e-14, 1.07339339e-03, -1.07339339e-03, 1.37330233e-07, 1.30808377e-08, 2.03309921e+02
1.13060316e-02, 0.00000000e+00, 0.00000000e+00, 8.59647766e-02, 4.98375922e-01, 3.36744391e-12, 2.57091386e-07, 7.29900574e+02, 3.22282283e-12, 2.56398664e-07, 1.28366736e-07, 1.44015072e+08, 3.82009600e-38, 0.00000000e+00, 1.84108015e-14, -1.84108015e-14, 1.12205150e-03, -1.12205150e-03, 1.42469887e-07, 1.41031524e-08, 2.03433868e+02
1.14094885e-02, 0.00000000e+00, 0.00000000e+00, 8.73326063e-02, 4.92113143e-01, 3.62717430e-12, 2.68538258e-07, 7.39953796e+02, 3.47196599e-12, 2.67905392e-07, 1.31881251e-07, 1.53201488e+08, 2.02158984e-37, 0.00000000e+00, 2.02047868e-14, -2.02047868e-14, 1.16629503e-03, -1.16629503e-03, 1.46995433e-07, 1.51141943e-08, 2.03537979e+02
1.15133049e-02, 0.00000000e+00, 0.00000000e+00, 8.87501240e-02, 4.85996217e-01, 3.88533606e-12, 2.79054547e-07, 7.50070374e+02, 3.71963875e-12, 2.78478723e-07, 1.34793098e-07, 1.62092688e+08, 1.03560459e-36, 0.00000000e+00, 2.19429221e-14, -2.19429221e-14, 1.20590779e-03, -1.20590779e-03, 1.50899766e-07, 1.61066591e-08, 2.03595642e+02
1.16174836e-02, 0.00000000e+00, 0.00000000e+00, 9.02053267e-02, 4.80004281e-01, 4.14054208e-12, 2.88612682e-07, 7.60269043e+02, 3.96450928e-12, 2.88090433e-07, 1.37110007e-07, 1.70635888e+08, 5.15057730e-36, 0.00000000e+00, 2.36003979e-14, -2.36003979e-14, 1.24086416e-03, -1.24086416e-03, 1.54185258e-07, 1.70752692e-08, 2.03619324e+02
1.17220245e-02, 0.00000000e+00, 0.00000000e+00, 9.17080641e-02, 4.74153847e-01, 4.39146245e-12, 2.97195754e-07, 7.70528015e+02, 4.20529540e-12, 2.96722931e-07, 1.38860457e-07, 1.78796176e+08, 2.47276831e-35, 0.00000000e+00, 2.51582287e-14, -2.51582287e-14, 1.27091794e-03, -1.27091794e-03, 1.56871735e-07, 1.80112796e-08, 2.03621780e+02
1.18269296e-02, 0.00000000e+00, 0.00000000e+00, 9.32760239e-02, 4.68473405e-01, 4.63684603e-12, 3.04797140e-07, 7.80809326e+02, 4.44078888e-12, 3.04368712e-07, 1.40083600e-07, 1.86549264e+08, 1.14320407e-34, 0.00000000e+00, 2.66018439e-14, -2.66018439e-14, 1.29574933e-03, -1.29574933e-03, 1.58987930e-07, 1.89043234e-08, 2.03602829e+02
1.19321998e-02, 0.00000000e+00, 0.00000000e+00, 9.49234962e-02, 4.62983012e-01, 4.87557217e-12, 3.11422070e-07, 7.91074280e+02, 4.66990899e-12, 3.11032522e-07, 1.40821442e-07, 1.93877440e+08, 5.06140960e-34, 0.00000000e+00, 2.79201219e-14, -2.79201219e-14, 1.31513411e-03, -1.31513411e-03, 1.60566131e-07, 1.97446894e-08, 2.03560913e+02
1.20378360e-02, 0.00000000e+00, 0.00000000e+00, 9.66475755e-02, 4.57671404e-01, 5.10673795e-12, 3.17091008e-07, 8.01324402e+02, 4.89178446e-12, 3.16734457e-07, 1.41108089e-07, 2.00760832e+08, 2.16106812e-33, 0.00000000e+00, 2.91028628e-14, -2.91028628e-14, 1.32914761e-03, -1.32914761e-03, 1.61634887e-07, 2.05267927e-08, 2.03482651e+02
1.21438401e-02, 0.00000000e+00, 0.00000000e+00, 9.84300077e-02, 4.52505201e-01, 5.32971453e-12, 3.21840758e-07, 8.11598083e+02, 5.10580423e-12, 3.21511152e-07, 1.40971920e-07, 2.07180560e+08, 8.93734159e-33, 0.00000000e+00, 3.01416844e-14, -3.01416844e-14, 1.33815059e-03, -1.33815059e-03, 1.62221355e-07, 2.12494378e-08, 2.03380615e+02
1.22502130e-02, 0.00000000e+00, 0.00000000e+00, 1.00277610e-01, 4.47483718e-01, 5.54388436e-12, 3.25708044e-07, 8.21890503e+02, 5.31136853e-12, 3.25399043e-07, 1.40455143e-07, 2.13131616e+08, 3.57655588e-32, 0.00000000e+00, 3.10337083e-14, -3.10337083e-14, 1.34218752e-03, -1.34218752e-03, 1.62361758e-07, 2.19066152e-08, 2.03245117e+02
1.23569565e-02, 0.00000000e+00, 0.00000000e+00, 1.02196038e-01, 4.42608029e-01, 5.74874176e-12, 3.28733108e-07, 8.32194031e+02, 5.50798946e-12, 3.28438603e-07, 1.39599905e-07, 2.18614448e+08, 1.38686269e-31, 0.00000000e+00, 3.17789618e-14, -3.17789618e-14, 1.34136050e-03, -1.34136050e-03, 1.62093258e-07, 2.24933547e-08, 2.03082169e+02
1.24640716e-02, 0.00000000e+00, 0.00000000e+00, 1.04189098e-01, 4.37882602e-01, 5.94391203e-12, 3.30958898e-07, 8.42495117e+02, 5.69530881e-12, 3.30673288e-07, 1.38447973e-07, 2.23637008e+08, 5.20029391e-31, 0.00000000e+00, 3.23805856e-14, -3.23805856e-14, 1.33585860e-03, -1.33585860e-03, 1.61454210e-07, 2.30062440e-08, 2.02907593e+02
1.25715593e-02, 0.00000000e+00, 0.00000000e+00, 1.06269978e-01, 4.33319479e-01, 6.12908118e-12, 3.32420484e-07, 8.52767334e+02, 5.87302342e-12, 3.32138796e-07, 1.37039464e-07, 2.28213040e+08, 1.88310020e-30, 0.00000000e+00, 3.28435535e-14, -3.28435535e-14, 1.32574979e-03, -1.32574979e-03, 1.60479999e-07, 2.34405579e-08, 2.02711945e+02
1.26794213e-02, 0.00000000e+00, 0.00000000e+00, 1.08448416e-01, 4.28927869e-01, 6.30403759e-12, 3.33137905e-07, 8.62992065e+02, 6.04092774e-12, 3.32854796e-07, 1.35402985e-07, 2.32359296e+08, 6.58090412e-30, 0.00000000e+00, 3.31726156e-14, -3.31726156e-14, 1.31112663e-03, -1.31112663e-03, 1.59196247e-07, 2.37932767e-08, 2.02495514e+02
1.27876587e-02, 0.00000000e+00, 0.00000000e+00, 1.10736817e-01, 4.24715966e-01, 6.46866198e-12, 3.33175763e-07, 8.73152405e+02, 6.19891465e-12, 3.32885463e-07, 1.33585999e-07, 2.36095712e+08, 2.21868544e-29, 0.00000000e+00, 3.33781193e-14, -3.33781193e-14, 1.29225187e-03, -1.29225187e-03, 1.57647662e-07, 2.40616611e-08, 2.02245453e+02
1.28962724e-02, 0.00000000e+00, 0.00000000e+00, 1.13149896e-01, 4.20688719e-01, 6.62294048e-12, 3.32681111e-07, 8.83228271e+02, 6.34697373e-12, 3.32380836e-07, 1.31672778e-07, 2.39443728e+08, 7.21026643e-29, 0.00000000e+00, 3.34796854e-14, -3.34796854e-14, 1.26971991e-03, -1.26971991e-03, 1.55916169e-07, 2.42433931e-08, 2.01956924e+02
1.30052650e-02, 0.00000000e+00, 0.00000000e+00, 1.15712680e-01, 4.16865230e-01, 6.76683883e-12, 3.31696725e-07, 8.93180786e+02, 6.48505685e-12, 3.31385081e-07, 1.29701633e-07, 2.42430736e+08, 2.25114560e-28, 0.00000000e+00, 3.34887317e-14, -3.34887317e-14, 1.24364940e-03, -1.24364940e-03, 1.54036513e-07, 2.43348932e-08, 2.01636871e+02
1.31146358e-02, 0.00000000e+00, 0.00000000e+00, 1.18436925e-01, 4.13250118e-01, 6.90041383e-12, 3.30180740e-07, 9.02993469e+02, 6.61320868e-12, 3.29853975e-07, 1.27658666e-07, 2.45078128e+08, 6.76752668e-28, 0.00000000e+00, 3.34058376e-14, -3.34058376e-14, 1.21400540e-03, -1.21400540e-03, 1.51995152e-07, 2.43364866e-08, 2.01288483e+02
1.32243885e-02, 0.00000000e+00, 0.00000000e+00, 1.21320337e-01, 4.09824908e-01, 7.02394002e-12, 3.28183603e-07, 9.12685791e+02, 6.73169940e-12, 3.27839473e-07, 1.25561542e-07, 2.47401552e+08, 1.96581865e-27, 0.00000000e+00, 3.32387587e-14, -3.32387587e-14, 1.18128466e-03, -1.18128466e-03, 1.49814284e-07, 2.42527616e-08, 2.00920807e+02
1.33345230e-02, 0.00000000e+00, 0.00000000e+00, 1.24399491e-01, 4.06616628e-01, 7.13745079e-12, 3.25772874e-07, 9.22206360e+02, 6.84057064e-12, 3.25410440e-07, 1.23458591e-07, 2.49434848e+08, 5.48033034e-27, 0.00000000e+00, 3.30032124e-14, -3.30032124e-14, 1.14571268e-03, -1.14571268e-03, 1.47539652e-07, 2.40810412e-08, 2.00520477e+02
1.34450402e-02, 0.00000000e+00, 0.00000000e+00, 1.27690122e-01, 4.03644353e-01, 7.24113564e-12, 3.22997778e-07, 9.31511353e+02, 6.93999849e-12, 3.22616046e-07, 1.21378505e-07, 2.51210944e+08, 1.46770653e-26, 0.00000000e+00, 3.27119482e-14, -3.27119482e-14, 1.10768888e-03, -1.10768888e-03, 1.45203174e-07, 2.38246560e-08, 2.00077576e+02
1.35559421e-02, 0.00000000e+00, 0.00000000e+00, 1.31190374e-01, 4.00906712e-01, 7.33541960e-12, 3.19909645e-07, 9.40593140e+02, 7.03038322e-12, 3.19508047e-07, 1.19336761e-07, 2.52757120e+08, 3.77330290e-26, 0.00000000e+00, 3.23751476e-14, -3.23751476e-14, 1.06779847e-03, -1.06779847e-03, 1.42828640e-07, 2.34919142e-08, 1.99603714e+02
1.36672305e-02, 0.00000000e+00, 0.00000000e+00, 1.34930044e-01, 3.98423940e-01, 7.42045748e-12, 3.16546306e-07, 9.49407776e+02, 7.11187359e-12, 3.16124556e-07, 1.17356493e-07, 2.54103984e+08, 9.29279379e-26, 0.00000000e+00, 3.20036051e-14, -3.20036051e-14, 1.02627079e-03, -1.02627079e-03, 1.40440733e-07, 2.30842581e-08, 1.99084686e+02
1.37789063e-02, 0.00000000e+00, 0.00000000e+00, 1.38898581e-01, 3.96183372e-01, 7.49665000e-12, 3.12954086e-07, 9.57949280e+02, 7.18485688e-12, 3.12512526e-07, 1.15443854e-07, 2.55268832e+08, 2.19774528e-25, 0.00000000e+00, 3.16043002e-14, -3.16043002e-14, 9.83673264e-04, -9.83673264e-04, 1.38055270e-07, 2.26114061e-08, 1.98523666e+02
1.38909705e-02, 0.00000000e+00, 0.00000000e+00, 1.43035620e-01, 3.94135684e-01, 7.56494953e-12, 3.09199976e-07, 9.66265930e+02, 7.25025812e-12, 3.08739658e-07, 1.13591007e-07, 2.56262208e+08, 5.02272077e-25, 0.00000000e+00, 3.11823863e-14, -3.11823863e-14, 9.40947037e-04, -9.40947037e-04, 1.35683834e-07, 2.20928413e-08, 1.97947510e+02
1.40034249e-02, 0.00000000e+00, 0.00000000e+00, 1.47274256e-01, 3.92227352e-01, 7.62660941e-12, 3.05359464e-07, 9.74427124e+02, 7.30928339e-12, 3.04881894e-07, 1.11792090e-07, 2.57099264e+08, 1.11737355e-24, 0.00000000e+00, 3.07439722e-14, -3.07439722e-14, 8.98962782e-04, -8.98962782e-04, 1.33340279e-07, 2.15482032e-08, 1.97377121e+02
1.41162714e-02, 0.00000000e+00, 0.00000000e+00, 1.51607871e-01, 3.90464634e-01, 7.68238338e-12, 3.01484079e-07, 9.82415710e+02, 7.36264001e-12, 3.00990223e-07, 1.10062807e-07, 2.57814512e+08, 2.41107092e-24, 0.00000000e+00, 3.02994459e-14, -3.02994459e-14, 8.58015381e-04, -8.58015381e-04, 1.31047500e-07, 2.09846895e-08, 1.96800156e+02
1.42295100e-02, 0.00000000e+00, 0.00000000e+00, 1.56034529e-01, 3.88852000e-01, 7.73306245e-12, 2.97623956e-07, 9.90211670e+02, 7.41106655e-12, 2.97113900e-07, 1.08418845e-07, 2.58440832e+08, 5.05742513e-24, 0.00000000e+00, 2.98583214e-14, -2.98583214e-14, 8.18289467e-04, -8.18289467e-04, 1.28826457e-07, 2.04076187e-08, 1.96208557e+02
1.43431425e-02, 0.00000000e+00, 0.00000000e+00, 1.60585731e-01, 3.87421876e-01, 7.77925814e-12, 2.93820221e-07, 9.97738037e+02, 7.45515889e-12, 2.93295727e-07, 1.06885643e-07, 2.59024336e+08, 1.02128205e-23, 0.00000000e+00, 2.94326568e-14, -2.94326568e-14, 7.79800641e-04, -7.79800641e-04, 1.26703782e-07, 1.98181276e-08, 1.95596771e+02
1.44571709e-02, 0.00000000e+00, 0.00000000e+00, 1.65297985e-01, 3.86209011e-01, 7.82130784e-12, 2.90102633e-07, 1.00492322e+03, 7.49524574e-12, 2.89566941e-07, 1.05486123e-07, 2.59603312e+08, 1.98520823e-23, 0.00000000e+00, 2.90323389e-14, -2.90323389e-14, 7.42482953e-04, -7.42482953e-04, 1.24701657e-07, 1.92155323e-08, 1.94941666e+02
1.45715959e-02, 0.00000000e+00, 0.00000000e+00, 1.70100093e-01, 3.85147631e-01, 7.86050652e-12, 2.86535681e-07, 1.01187262e+03, 7.53252582e-12, 2.85990609e-07, 1.04209022e-07, 2.60178048e+08, 3.75398331e-23, 0.00000000e+00, 2.86583027e-14, -2.86583027e-14, 7.06838851e-04, -7.06838851e-04, 1.22823096e-07, 1.86140632e-08, 1.94261627e+02
1.46864196e-02, 0.00000000e+00, 0.00000000e+00, 1.74948812e-01, 3.84211630e-01, 7.89807802e-12, 2.83179361e-07, 1.01861774e+03, 7.56814316e-12, 2.82626019e-07, 1.03059527e-07, 2.60772384e+08, 6.91159599e-23, 0.00000000e+00, 2.83167332e-14, -2.83167332e-14, 6.73156872e-04, -6.73156872e-04, 1.21082593e-07, 1.80230604e-08, 1.93562332e+02
1.48016429e-02, 0.00000000e+00, 0.00000000e+00, 1.79828510e-01, 3.83393556e-01, 7.93526616e-12, 2.80093559e-07, 1.02515149e+03, 7.60330427e-12, 2.79533509e-07, 1.02055274e-07, 2.61425120e+08, 1.24098965e-22, 0.00000000e+00, 2.80170564e-14, -2.80170564e-14, 6.41517923e-04, -6.41517923e-04, 1.19502076e-07, 1.74468155e-08, 1.92848907e+02
1.49172675e-02, 0.00000000e+00, 0.00000000e+00, 1.84748054e-01, 3.82690638e-01, 7.97313257e-12, 2.77328525e-07, 1.03146399e+03, 7.63906820e-12, 2.76764354e-07, 1.01215093e-07, 2.62173392e+08, 2.16966435e-22, 0.00000000e+00, 2.77678711e-14, -2.77678711e-14, 6.11866766e-04, -6.11866766e-04, 1.18101198e-07, 1.68861032e-08, 1.92128006e+02
1.50332944e-02, 0.00000000e+00, 0.00000000e+00, 1.89670458e-01, 3.82079512e-01, 8.01288549e-12, 2.74941641e-07, 1.03759241e+03, 7.67669782e-12, 2.74379715e-07, 1.00551340e-07, 2.63046256e+08, 3.71505221e-22, 0.00000000e+00, 2.75763570e-14, -2.75763570e-14, 5.84312249e-04, -5.84312249e-04, 1.16897482e-07, 1.63461298e-08, 1.91397507e+02
1.51497247e-02, 0.00000000e+00, 0.00000000e+00, 1.94498166e-01, 3.81484360e-01, 8.05689456e-12, 2.73023005e-07, 1.04365967e+03, 7.71853068e-12, 2.72477166e-07, 1.00069336e-07, 2.64072944e+08, 6.28815139e-22, 0.00000000e+00, 2.74497527e-14, -2.74497527e-14, 5.59204316e-04, -5.59204316e-04, 1.15908328e-07, 1.58390137e-08, 1.90675858e+02
1.52665600e-02, 0.00000000e+00, 0.00000000e+00, 1.99294358e-01, 3.80947948e-01, 8.10683205e-12, 2.71604250e-07, 1.04958044e+03, 7.76595021e-12, 2.71072224e-07, 9.97916416e-08, 2.65329360e+08, 1.04178238e-21, 0.00000000e+00, 2.74003368e-14, -2.74003368e-14, 5.36200474e-04, -5.36200474e-04, 1.15151721e-07, 1.53600812e-08, 1.89959000e+02
1.53838033e-02, 0.00000000e+00, 0.00000000e+00, 2.04284325e-01, 3.80668372e-01, 8.16240912e-12, 2.70799944e-07, 1.05501025e+03, 7.81840651e-12, 2.70265986e-07, 9.98373082e-08, 2.66930896e+08, 1.64563574e-21, 0.00000000e+00, 2.74641641e-14, -2.74641641e-14, 5.14747459e-04, -5.14747459e-04, 1.14726987e-07, 1.48896628e-08, 1.89207642e+02
1.55014535e-02, 0.00000000e+00, 0.00000000e+00, 2.09590435e-01, 3.80765706e-01, 8.22216167e-12, 2.70638566e-07, 1.05976733e+03, 7.87463237e-12, 2.70113162e-07, 1.00274995e-07, 2.68920640e+08, 2.46023709e-21, 0.00000000e+00, 2.76605572e-14, -2.76605572e-14, 4.94555454e-04, -4.94555454e-04, 1.14691822e-07, 1.44168242e-08, 1.88383148e+02
1.56195136e-02, 0.00000000e+00, 0.00000000e+00, 2.14704037e-01, 3.80817264e-01, 8.29132422e-12, 2.71126595e-07, 1.06459009e+03, 7.94001410e-12, 2.70624412e-07, 1.00938514e-07, 2.71192448e+08, 3.71828267e-21, 0.00000000e+00, 2.79512063e-14, -2.79512030e-14, 4.76758083e-04, -4.76758083e-04, 1.14925641e-07, 1.39871350e-08, 1.87549805e+02
1.57379843e-02, 0.00000000e+00, 0.00000000e+00, 2.19282627e-01, 3.80515546e-01, 8.37754519e-12, 2.72445135e-07, 1.06993811e+03, 8.02203269e-12, 2.71970379e-07, 1.01776251e-07, 2.73786240e+08, 5.79164198e-21, 0.00000000e+00, 2.83376431e-14, -2.83376397e-14, 4.62234922e-04, -4.62234922e-04, 1.15409769e-07, 1.36335112e-08, 1.86798996e+02
1.58568677e-02, 0.00000000e+00, 0.00000000e+00, 2.23749295e-01, 3.80197585e-01, 8.48089307e-12, 2.74687352e-07, 1.07520032e+03, 8.12048605e-12, 2.74258184e-07, 1.02968023e-07, 2.76928576e+08, 8.86340263e-21, 0.00000000e+00, 2.88817127e-14, -2.88817025e-14, 4.49910614e-04, -4.49910614e-04, 1.16289044e-07, 1.33210163e-08, 1.86075714e+02
1.59761664e-02, 0.00000000e+00, 0.00000000e+00, 2.28560671e-01, 3.80279422e-01, 8.59838242e-12, 2.77853445e-07, 1.07970166e+03, 8.23205393e-12, 2.77473220e-07, 1.04669063e-07, 2.80804256e+08, 1.27216000e-20, 0.00000000e+00, 2.96374152e-14, -2.96374016e-14, 4.38620948e-04, -4.38620948e-04, 1.17681914e-07, 1.30128415e-08, 1.85292557e+02
1.60958786e-02, 0.00000000e+00, 0.00000000e+00, 2.33876571e-01, 3.80923063e-01, 8.72946073e-12, 2.81947621e-07, 1.08317029e+03, 8.35602247e-12, 2.81589649e-07, 1.06931935e-07, 2.85517248e+08, 1.69160471e-20, 0.00000000e+00, 3.06348032e-14, -3.06347863e-14, 4.27936029e-04, -4.27936029e-04, 1.19630798e-07, 1.26988526e-08, 1.84443222e+02
1.62160080e-02, 0.00000000e+00, 0.00000000e+00, 2.39505500e-01, 3.81957382e-01, 8.87619752e-12, 2.87023710e-07, 1.08591199e+03, 8.49463035e-12, 2.86671195e-07, 1.09725093e-07, 2.91037824e+08, 2.13664290e-20, 0.00000000e+00, 3.18775835e-14, -3.18775632e-14, 4.18250216e-04, -4.18250216e-04, 1.22118948e-07, 1.23938610e-08, 1.83541763e+02
1.63365547e-02, 0.00000000e+00, 0.00000000e+00, 2.44519979e-01, 3.82535309e-01, 9.05048606e-12, 2.93462449e-07, 1.08942981e+03, 8.65975694e-12, 2.93129460e-07, 1.12893794e-07, 2.97139008e+08, 2.88398427e-20, 0.00000000e+00, 3.33293743e-14, -3.33293506e-14, 4.11693210e-04, -4.11693210e-04, 1.25056602e-07, 1.21628219e-08, 1.82674026e+02
1.64575223e-02, 0.00000000e+00, 0.00000000e+00, 2.48388439e-01, 3.82171094e-01, 9.26622667e-12, 3.01713840e-07, 1.09451428e+03, 8.86498513e-12, 3.01429708e-07, 1.16429902e-07, 3.03896064e+08, 4.32798603e-20, 0.00000000e+00, 3.50209770e-14, -3.50209330e-14, 4.09611734e-04, -4.09611734e-04, 1.28476998e-07, 1.20470798e-08, 1.81930313e+02
1.65789090e-02, 0.00000000e+00, 0.00000000e+00, 2.52253771e-01, 3.81891876e-01, 9.51785178e-12, 3.11598569e-07, 1.09930933e+03, 9.10456086e-12, 3.11378130e-07, 1.20658754e-07, 3.11901376e+08, 6.21781844e-20, 0.00000000e+00, 3.71079340e-14, -3.71078697e-14, 4.09378175e-04, -4.09378175e-04, 1.32629481e-07, 1.19707106e-08, 1.81234863e+02
1.67007204e-02, 0.00000000e+00, 0.00000000e+00, 2.57033139e-01, 3.82523865e-01, 9.79563826e-12, 3.22802435e-07, 1.10240552e+03, 9.36845306e-12, 3.22633468e-07, 1.25787864e-07, 3.21484864e+08, 7.92642526e-20, 0.00000000e+00, 3.97009221e-14, -3.97008442e-14, 4.08716674e-04, -4.08716674e-04, 1.37656812e-07, 1.18689512e-08, 1.80455032e+02
1.68229546e-02, 0.00000000e+00, 0.00000000e+00, 2.62589872e-01, 3.83969516e-01, 1.01001048e-11, 3.35333084e-07, 1.10403369e+03, 9.65698094e-12, 3.35191999e-07, 1.31804711e-07, 3.32632768e+08, 9.13953539e-20, 0.00000000e+00, 4.28405311e-14, -4.28404464e-14, 4.07774467e-04, -4.07774467e-04, 1.43553805e-07, 1.17491172e-08, 1.79555206e+02
1.69456135e-02, 0.00000000e+00, 0.00000000e+00, 2.68191636e-01, 3.85592252e-01, 1.04428272e-11, 3.49555307e-07, 1.10530762e+03, 9.98132133e-12, 3.49417263e-07, 1.38610332e-07, 3.45240384e+08, 1.03135360e-19, 0.00000000e+00, 4.65476080e-14, -4.65474996e-14, 4.08167456e-04, -4.08167456e-04, 1.50270893e-07, 1.16605623e-08, 1.78611298e+02
1.70687009e-02, 0.00000000e+00, 0.00000000e+00, 2.73206502e-01, 3.86797369e-01, 1.08365270e-11, 3.65872438e-07, 1.10725793e+03, 1.03535574e-11, 3.65707109e-07, 1.46116932e-07, 3.59217024e+08, 1.22068723e-19, 0.00000000e+00, 5.08484890e-14, -5.08483636e-14, 4.11214947e-04, -4.11214947e-04, 1.57759843e-07, 1.16429071e-08, 1.77706253e+02
1.71922166e-02, 0.00000000e+00, 0.00000000e+00, 2.77138948e-01, 3.87097329e-01, 1.12947976e-11, 3.84716202e-07, 1.11073340e+03, 1.07869816e-11, 3.84504148e-07, 1.54259297e-07, 3.74520608e+08, 1.61681084e-19, 0.00000000e+00, 5.57810769e-14, -5.57809143e-14, 4.17939271e-04, -4.17939271e-04, 1.65985114e-07, 1.17258043e-08, 1.76922348e+02
